板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,300321,同大股份,2012-05-23,"88,800,000","88,721,832",C 制造业
创业板,300322,硕贝德,2012-06-08,"460,038,153","440,430,763",C 制造业
创业板,300323,华灿光电,2012-06-01,"1,622,998,797","1,244,510,647",C 制造业
创业板,300324,旋极信息,2012-06-08,"1,727,590,595","1,709,983,348",I 信息技术
创业板,300326,ST凯利,2012-06-13,"717,012,682","716,717,627",C 制造业
创业板,300327,中颖电子,2012-06-13,"341,370,172","338,810,277",C 制造业
创业板,300328,宜安科技,2012-06-19,"690,423,600","687,887,569",C 制造业
创业板,300329,海伦钢琴,2012-06-19,"252,888,780","252,140,431",C 制造业
创业板,300331,苏大维格,2012-06-28,"259,662,286","222,130,218",C 制造业
创业板,300332,天壕能源,2012-06-28,"847,709,765","812,487,790",D 水电煤气
创业板,300333,兆日科技,2012-06-28,"336,000,000","334,780,067",I 信息技术
创业板,300334,津膜科技,2012-07-05,"302,065,356","302,029,761",C 制造业
创业板,300335,迪森股份,2012-07-10,"477,012,388","384,159,964",D 水电煤气
创业板,300337,银邦股份,2012-07-18,"821,948,757","711,412,691",C 制造业
创业板,300338,*ST开元,2012-07-26,"402,624,692","349,939,242",P 教育
创业板,300339,润和软件,2012-07-18,"796,410,841","777,686,517",I 信息技术
创业板,300340,科恒股份,2012-07-26,"275,514,715","273,446,176",C 制造业
创业板,300341,麦克奥迪,2012-07-26,"517,410,336","515,808,861",C 制造业
创业板,300342,天银机电,2012-07-26,"425,035,113","420,356,988",C 制造业
创业板,300343,联创股份,2012-08-01,"1,068,374,879","1,066,492,835",C 制造业
创业板,300345,华民股份,2012-08-01,"581,377,801","480,788,926",C 制造业
创业板,300346,南大光电,2012-08-07,"691,156,903","661,995,930",C 制造业
创业板,300347,泰格医药,2012-08-17,"737,901,250","566,221,236",M 科研服务
创业板,300348,长亮科技,2012-08-17,"812,377,125","730,454,983",I 信息技术
创业板,300349,金卡智能,2012-08-17,"417,213,313","369,737,928",I 信息技术
创业板,300350,华鹏飞,2012-08-21,"562,012,279","461,829,061",G 运输仓储
创业板,300351,永贵电器,2012-09-20,"388,912,552","263,416,672",C 制造业
创业板,300352,ST信源,2012-09-12,"1,449,824,087","1,278,501,614",I 信息技术
创业板,300353,东土科技,2012-09-27,"614,892,881","540,560,447",C 制造业
创业板,300354,东华测试,2012-09-20,"138,320,201","83,436,551",C 制造业
创业板,300355,蒙草生态,2012-09-27,"1,604,242,081","1,572,051,300",N 公共环保
创业板,300357,我武生物,2014-01-21,"523,584,000","485,414,205",C 制造业
创业板,300358,楚天科技,2014-01-21,"715,092,580","704,863,762",C 制造业
创业板,300359,全通教育,2014-01-21,"633,333,422","633,301,697",P 教育
创业板,300360,炬华科技,2014-01-21,"514,187,126","500,522,389",C 制造业
创业板,300363,博腾股份,2014-01-29,"543,442,176","495,554,276",C 制造业
创业板,300364,中文在线,2015-01-21,"728,500,118","661,085,663",R 文化传播
创业板,300365,恒华科技,2014-01-23,"599,855,469","511,724,617",I 信息技术
创业板,300366,ST创意,2014-01-27,"607,576,150","505,172,408",I 信息技术
创业板,300368,汇金股份,2014-01-23,"528,943,475","528,943,475",I 信息技术
创业板,300369,绿盟科技,2014-01-29,"810,621,887","808,055,928",I 信息技术
创业板,300370,安控科技,2014-01-23,"1,565,376,225","1,561,287,149",C 制造业
创业板,300371,汇中股份,2014-01-23,"201,217,296","139,995,662",C 制造业
创业板,300373,扬杰科技,2014-01-23,"543,347,787","542,043,032",C 制造业
创业板,300374,中铁装配,2015-03-19,"245,912,337","245,883,447",C 制造业
创业板,300375,鹏翎股份,2014-01-27,"764,143,818","531,572,779",C 制造业
创业板,300376,易事特,2014-01-27,"2,328,240,476","2,327,323,651",C 制造业
创业板,300377,赢时胜,2014-01-27,"751,003,080","701,045,832",I 信息技术
创业板,300378,鼎捷数智,2014-01-27,"271,555,433","269,513,933",I 信息技术
创业板,300380,安硕信息,2014-01-28,"138,439,050","127,107,535",I 信息技术
创业板,300381,溢多利,2014-01-28,"480,173,861","478,453,174",C 制造业
创业板,300382,斯莱克,2014-01-29,"648,399,994","648,338,222",C 制造业
创业板,300383,光环新网,2014-01-29,"1,797,592,847","1,795,110,701",I 信息技术
创业板,300384,三联虹普,2014-08-01,"319,007,265","220,381,842",M 科研服务
创业板,300385,ST雪浪,2014-06-26,"333,145,932","301,232,533",C 制造业
创业板,300386,飞天诚信,2014-06-26,"418,044,000","257,207,653",I 信息技术
创业板,300387,富邦科技,2014-07-02,"289,057,018","288,956,645",C 制造业
创业板,300388,节能国祯,2014-08-01,"681,042,231","681,042,231",N 公共环保
创业板,300389,艾比森,2014-08-01,"369,100,317","274,518,071",C 制造业
创业板,300390,天华新能,2014-07-31,"830,750,788","711,491,404",C 制造业
创业板,300393,中来股份,2014-09-12,"1,089,627,358","944,024,950",C 制造业
创业板,300394,天孚通信,2015-02-17,"1,090,825,093","1,088,388,049",C 制造业
创业板,300395,菲利华,2014-09-10,"525,727,082","512,537,400",C 制造业
创业板,300396,ST迪瑞,2014-09-10,"272,700,161","272,304,751",C 制造业
创业板,300397,天和防务,2014-09-10,"517,636,745","408,162,815",C 制造业
创业板,300398,飞凯材料,2014-10-09,"570,033,250","567,206,422",C 制造业
创业板,300399,天利科技,2014-10-09,"197,600,000","197,580,725",I 信息技术
创业板,300400,劲拓股份,2014-10-10,"243,319,000","242,338,000",C 制造业
创业板,300401,花园生物,2014-10-09,"544,819,763","536,033,514",C 制造业
创业板,300402,宝色股份,2014-10-10,"246,790,497","243,618,497",C 制造业
创业板,300403,汉宇集团,2014-10-30,"603,000,000","438,160,813",C 制造业
创业板,300404,博济医药,2015-04-24,"385,748,938","285,418,242",M 科研服务
创业板,300405,科隆股份,2014-10-30,"284,372,671","218,823,359",C 制造业
创业板,300406,九强生物,2014-10-30,"586,140,466","424,283,173",C 制造业
创业板,300407,凯发电气,2014-12-03,"346,439,212","255,772,476",C 制造业
创业板,300408,三环集团,2014-12-03,"1,916,497,371","1,869,793,667",C 制造业
创业板,300409,道氏技术,2014-12-03,"782,248,953","696,206,256",C 制造业
创业板,300410,正业科技,2014-12-31,"367,114,797","367,114,797",C 制造业
创业板,300411,金盾股份,2014-12-31,"406,520,007","309,115,500",C 制造业
创业板,300412,迦南科技,2014-12-31,"497,756,637","467,861,646",C 制造业
创业板,300413,芒果超媒,2015-01-21,"1,870,720,815","1,021,699,958",I 信息技术
创业板,300414,中光防雷,2015-05-13,"326,019,466","315,696,596",C 制造业
创业板,300415,伊之密,2015-01-23,"468,562,084","464,369,449",C 制造业
创业板,300416,苏试试验,2015-01-22,"508,547,806","505,125,069",M 科研服务
创业板,300417,南华仪器,2015-01-23,"134,563,200","87,714,938",C 制造业
创业板,300418,昆仑万维,2015-01-21,"1,285,034,715","1,138,170,565",I 信息技术
创业板,300419,ST浩丰,2015-01-22,"367,753,770","367,753,770",I 信息技术
创业板,300420,五洋自控,2015-02-17,"1,116,383,561","1,116,284,561",C 制造业
创业板,300421,力星股份,2015-02-17,"294,030,484","233,402,947",C 制造业
创业板,300422,博世科,2015-02-17,"533,880,389","516,743,384",N 公共环保
创业板,300423,昇辉科技,2015-02-17,"497,511,290","333,368,152",C 制造业
创业板,300424,航新科技,2015-04-22,"256,624,833","256,479,951",C 制造业
创业板,300425,中建环能,2015-02-16,"682,224,853","680,738,381",C 制造业
创业板,300426,华智数媒,2015-02-17,"450,382,810","400,000,000",R 文化传播
创业板,300427,红相股份,2015-02-17,"508,520,298","503,004,888",C 制造业
创业板,300428,立中集团,2015-03-19,"685,581,553","603,229,584",C 制造业
创业板,300429,强力新材,2015-03-24,"555,461,655","417,805,719",C 制造业
创业板,300430,*ST益通,2015-03-19,"273,046,796","259,854,209",C 制造业
创业板,300432,富临精工,2015-03-19,"1,709,760,242","1,692,457,398",C 制造业
创业板,300433,蓝思科技,2015-03-18,"4,977,145,670","4,967,187,375",C 制造业
创业板,300434,金石亚药,2015-04-24,"401,743,872","343,363,236",C 制造业
创业板,300435,中泰股份,2015-03-26,"385,713,000","368,874,635",D 水电煤气
创业板,300436,广生堂,2015-04-22,"159,267,000","136,723,469",C 制造业
创业板,300437,清水源,2015-04-23,"245,203,097","173,750,597",C 制造业
创业板,300438,鹏辉能源,2015-04-24,"503,343,360","404,164,238",C 制造业
创业板,300439,美康生物,2015-04-22,"383,843,815","292,332,051",C 制造业
创业板,300440,运达科技,2015-04-23,"441,916,700","439,873,065",I 信息技术
创业板,300441,鲍斯股份,2015-04-23,"644,415,868","629,019,147",C 制造业
创业板,300442,润泽科技,2015-04-24,"1,641,041,973","1,636,228,373",I 信息技术
创业板,300443,金雷股份,2015-04-22,"320,134,598","242,106,770",C 制造业
创业板,300444,双杰电气,2015-04-23,"804,620,090","623,718,873",C 制造业
创业板,300445,康斯特,2015-04-24,"212,430,013","139,554,471",C 制造业
创业板,300446,航天智造,2015-04-23,"845,410,111","373,560,171",C 制造业
创业板,300447,全信股份,2015-04-22,"312,310,375","201,452,815",C 制造业
创业板,300448,浩云科技,2015-04-24,"676,517,079","639,017,081",I 信息技术
创业板,300449,汉邦高科,2015-04-22,"386,035,989","386,035,989",C 制造业
创业板,300450,先导智能,2015-05-18,"1,566,163,034","1,559,412,263",C 制造业
创业板,300451,创业慧康,2015-05-14,"1,549,124,692","1,531,143,411",I 信息技术
创业板,300452,山河药辅,2015-05-15,"234,456,285","198,629,687",C 制造业
创业板,300453,三鑫医疗,2015-05-15,"522,084,275","361,959,406",C 制造业
创业板,300454,深信服,2018-05-16,"431,559,055","288,001,438",I 信息技术
创业板,300455,航天智装,2015-05-15,"717,767,936","706,714,754",C 制造业
创业板,300456,赛微电子,2015-05-14,"732,213,134","597,562,760",C 制造业
创业板,300457,赢合科技,2015-05-14,"645,179,428","634,783,686",C 制造业
创业板,300458,全志科技,2015-05-15,"993,637,349","814,151,465",C 制造业
创业板,300459,汤姆猫,2015-05-15,"3,515,810,939","3,285,741,048",I 信息技术
创业板,300460,ST惠伦,2015-05-15,"280,804,251","268,244,051",C 制造业
创业板,300461,田中精机,2015-05-19,"157,538,692","144,711,257",C 制造业
创业板,300462,ST华铭,2015-05-27,"181,221,938","138,034,042",C 制造业
创业板,300463,迈克生物,2015-05-28,"604,666,624","491,598,938",C 制造业
创业板,300464,星徽股份,2015-06-10,"467,299,663","355,142,675",F 批发零售
创业板,300465,高伟达,2015-05-28,"443,749,357","443,749,357",I 信息技术
创业板,300466,赛摩智能,2015-05-28,"535,529,908","460,540,826",C 制造业
创业板,300467,迅游科技,2015-05-27,"203,204,897","175,425,613",I 信息技术
创业板,300468,四方精创,2015-05-27,"530,649,275","530,001,290",I 信息技术
创业板,300469,信息发展,2015-06-11,"248,238,824","248,115,299",I 信息技术
创业板,300470,中密控股,2015-06-12,"207,934,737","197,334,685",C 制造业
创业板,300471,厚普股份,2015-06-11,"470,158,731","374,763,985",C 制造业
创业板,300472,*ST新元,2015-06-11,"275,258,621","256,747,776",C 制造业
创业板,300473,德尔股份,2015-06-12,"172,662,383","150,524,988",C 制造业
创业板,300474,景嘉微,2016-03-31,"522,619,223","406,479,684",C 制造业
创业板,300475,香农芯创,2015-06-10,"469,541,767","448,497,141",F 批发零售
创业板,300476,胜宏科技,2015-06-11,"872,557,313","865,194,945",C 制造业
创业板,300477,ST合纵,2015-06-10,"1,072,018,687","995,535,703",C 制造业
创业板,300478,杭州高新,2015-06-10,"126,673,000","126,673,000",C 制造业
创业板,300479,神思电子,2015-06-12,"197,040,865","196,928,290",I 信息技术
创业板,300480,光力科技,2015-07-02,"370,222,600","270,090,626",C 制造业
创业板,300481,濮阳惠成,2015-06-30,"291,855,438","290,075,624",C 制造业
创业板,300482,万孚生物,2015-06-30,"468,107,901","429,218,469",C 制造业
创业板,300483,首华燃气,2015-06-30,"385,107,740","384,531,740",B 采矿业
创业板,300484,蓝海华腾,2016-03-22,"207,163,900","171,775,689",C 制造业
创业板,300485,赛升药业,2015-06-26,"481,666,400","273,864,432",C 制造业
创业板,300486,东杰智能,2015-06-30,"477,148,936","477,005,527",C 制造业
创业板,300487,蓝晓科技,2015-07-02,"509,140,826","308,024,525",C 制造业
创业板,300488,恒锋工具,2015-07-01,"191,220,797","162,247,662",C 制造业
创业板,300489,光智科技,2015-07-01,"139,157,835","137,817,931",C 制造业
创业板,300490,华自科技,2015-12-31,"398,670,674","392,824,460",C 制造业
创业板,300491,通合科技,2015-12-31,"177,666,749","157,600,167",C 制造业
创业板,300492,华图山鼎,2015-12-23,"275,305,961","275,305,961",P 教育
创业板,300493,润欣科技,2015-12-10,"512,521,047","506,611,297",F 批发零售
创业板,300494,盛天网络,2015-12-31,"490,510,076","398,348,068",I 信息技术
创业板,300496,中科创达,2015-12-10,"461,717,054","369,530,900",I 信息技术
创业板,300497,富祥股份,2015-12-22,"538,648,934","456,304,334",C 制造业
创业板,300498,温氏股份,2015-11-02,"6,653,929,305","5,945,879,969",A 农林牧渔
创业板,300499,高澜股份,2016-02-02,"305,248,564","271,732,159",C 制造业
创业板,300500,启迪设计,2016-02-04,"173,974,869","167,597,955",M 科研服务
创业板,300501,海顺新材,2016-02-04,"278,182,696","277,222,819",C 制造业
创业板,300502,新易盛,2016-03-03,"1,394,256,684","1,254,243,156",C 制造业
创业板,300503,昊志机电,2016-03-09,"308,226,785","241,213,530",C 制造业
创业板,300504,天邑股份,2018-03-30,"271,024,580","220,221,223",C 制造业
创业板,300505,川金诺,2016-03-15,"274,867,523","217,299,624",C 制造业
创业板,300506,名家汇,2016-03-24,"1,425,596,569","760,996,513",E 建筑业
创业板,300507,苏奥传感,2016-04-29,"804,002,307","777,739,648",C 制造业
创业板,300508,维宏股份,2016-04-19,"108,846,330","81,925,733",C 制造业
创业板,300509,新美星,2016-04-25,"296,400,000","247,103,523",C 制造业
创业板,300510,金冠股份,2016-05-06,"824,690,700","824,690,700",C 制造业
创业板,300511,雪榕生物,2016-05-04,"640,847,016","569,697,713",A 农林牧渔
创业板,300512,中亚股份,2016-05-26,"409,237,375","326,330,671",C 制造业
创业板,300513,恒实科技,2016-05-30,"313,691,155","313,488,312",I 信息技术
创业板,300514,友讯达,2017-04-26,"200,000,000","160,258,325",C 制造业
创业板,300515,三德科技,2016-06-08,"205,754,500","202,077,775",C 制造业
创业板,300516,久之洋,2016-06-02,"252,000,000","252,000,000",C 制造业
创业板,300517,海波重科,2016-07-19,"200,417,627","126,233,027",E 建筑业
创业板,300518,新迅达,2016-06-24,"199,411,576","199,411,576",I 信息技术
创业板,300519,新光药业,2016-06-24,"160,000,000","114,100,000",C 制造业
创业板,300520,科大国创,2016-07-08,"292,031,018","282,219,160",I 信息技术
创业板,300521,爱司凯,2016-07-05,"149,730,000","147,730,000",C 制造业
创业板,300522,世名科技,2016-07-05,"322,451,507","263,695,043",C 制造业
创业板,300523,辰安科技,2016-07-26,"232,637,638","232,630,438",I 信息技术
创业板,300525,博思软件,2016-07-26,"751,635,578","616,366,366",I 信息技术
创业板,300527,ST应急,2016-08-05,"1,016,770,372","1,016,770,372",C 制造业
创业板,300528,幸福蓝海,2016-08-08,"372,608,054","372,608,054",R 文化传播
创业板,300529,健帆生物,2016-08-02,"798,605,275","512,402,075",C 制造业
创业板,300530,领湃科技,2016-08-09,"171,951,354","171,951,354",C 制造业
创业板,300531,优博讯,2016-08-09,"321,078,965","311,608,338",C 制造业
创业板,300532,今天国际,2016-08-18,"635,640,300","604,581,510",I 信息技术
创业板,300533,冰川网络,2016-08-18,"328,246,758","230,971,287",I 信息技术
创业板,300534,陇神戎发,2016-09-13,"303,345,000","302,059,644",C 制造业
创业板,300535,达威股份,2016-08-12,"107,019,863","81,161,046",C 制造业
创业板,300536,农尚环境,2016-09-20,"293,288,133","293,266,871",E 建筑业
创业板,300537,广信材料,2016-08-30,"207,209,354","151,762,133",C 制造业
创业板,300538,同益股份,2016-08-26,"181,918,573","122,467,173",F 批发零售
创业板,300539,横河精密,2016-08-30,"268,100,662","217,888,237",C 制造业
